scalelog_tail1_cap1.0_thr10.0_dual1_w10.0_tau0.3_pen15.0 -- res_tailpenalty_1_taillamcap_1.0_taillamthr_10.0_catlossweight_10.0_cattau_0.3_catpenalty_15.0_res_8_k_views_32
LIO
Mean
f1-f5,2.2498,355.2558,12.0412,4.2624,93.4524
f6-f9,1.55225,1.8475,1.713,2.81575,1.982
f10-f14,1.6948,1.8424,2.7884,2.7354,2.2652
f15-f19,10.6898,2.9322,4.8466000000000005,2.7342,5.3006
f20-f24,37.8948,53.7302,1029.2736,154.128,318.75660000000005
all,11.202291666666666,86.50804166666667,218.81670833333337,34.606791666666666,87.78341666666667
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,4.014,2.638
f6-f9,1.161,1.062,1.274,1.504,1.161
f10-f14,1.0,1.0,1.788,1.788,1.014
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,4.844,1.684,1.0,1.0,1.672
all,1.727,1.989,1.55,1.504,1.625

scalelog_tail1_cap5.0_thr15.0_dual1_w10.0_tau0.3_pen10.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_15.0_catlossweight_10.0_cattau_0.3_catpenalty_10.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,355.233,11.982,2.756,93.0556
f6-f9,1.1994,1.1512,1.35,1.8326,1.3834
f10-f14,1.5257999999999998,1.7738,2.9644000000000004,2.6138,2.2194
f15-f19,2.919,2.6526,4.3122,2.008,2.9730000000000003
f20-f24,7.3012,38.4664,1.4354000000000002,3.044,12.562
all,3.1154,83.1348,4.5362,2.4766000000000004,23.316
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.335
f6-f9,1.081,1.048,1.274,1.736,1.137
f10-f14,1.0,1.0,2.0,1.788,1.013
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.535,1.674,1.55,1.736,1.597
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4162000000000003,393.5732,12.8274,2.8798,96.7482
f6-f9,1.222,1.0404,1.2408,1.3926,1.2251999999999998
f10-f14,1.3684,1.4492,1.8928,2.2008,1.7276
f15-f19,8.491799999999998,2.8644000000000003,4.4402,1.982,4.5362
f20-f24,29.017200000000003,57.497,2.0012,1.9814,22.4154
all,8.6584,93.2014,4.539200000000001,2.1308,26.614799999999995
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.137,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
f15-f19,1.727,2.195,2.232,1.0,2.074
f20-f24,2.703,1.684,1.0,1.0,1.535
all,1.542,1.672,1.137,1.477,1.504
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2498,348.2594,11.9886,3.0650000000000004,91.3906
f6-f9,1.72425,2.069,3.1945,3.4780000000000006,2.6165000000000003
f10-f14,2.378,2.283,3.1938,2.7488,2.6508000000000003
f15-f19,21.355,2.9268,4.386799999999999,1.8003999999999998,7.617199999999999
f20-f24,32.9786,55.189800000000005,2.5767999999999995,452.8364,135.8954
all,12.571,85.48212500000001,5.146166666666667,96.506875,49.9265
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.422
f6-f9,1.597,1.068,1.55,1.821,1.55
f10-f14,1.0,1.012,1.788,1.788,1.355
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,2.703,1.672,1.0,1.477,1.684
all,1.951,2.096,1.639,1.788,1.788

scalelog_tail1_cap5.0_thr15.0_dual1_w10.0_tau0.3_pen15.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_15.0_catlossweight_10.0_cattau_0.3_catpenalty_15.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,355.233,11.981,2.7608,93.0564
f6-f9,1.2368,1.0724,1.4200000000000002,1.7194000000000005,1.362
f10-f14,1.6068000000000002,1.7286,2.6634,2.4822,2.1204
f15-f19,2.3894,2.7299999999999995,4.3382,2.017,2.8688
f20-f24,12.153,37.5048,148.247,2.2312,50.03399999999999
all,4.0392,82.92819999999999,35.07600000000001,2.264,31.077
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.422
f6-f9,1.081,1.048,1.274,1.504,1.137
f10-f14,1.0,1.0,1.788,1.788,1.013
f15-f19,1.727,2.195,2.232,1.0,2.074
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.542,1.672,1.55,1.513,1.597
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4162000000000003,400.0628,12.829399999999998,2.8642,98.6088
f6-f9,1.2635999999999998,1.0404,1.2682000000000002,1.5154,1.2662
f10-f14,1.5981999999999998,2.0794,2.8212,2.5392,2.2648
f15-f19,8.519599999999999,2.7062,4.4106,2.0758,4.5214
f20-f24,25.0038,48.9538,2.2508000000000004,2.5058,19.3322
all,7.9126,92.9516,4.7814,2.352,26.511800000000004
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.201,1.068
f10-f14,1.0,1.012,1.788,1.788,1.014
f15-f19,1.727,2.195,2.232,1.0,2.074
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.542,1.684,1.55,1.477,1.55
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.3136,355.294,11.9924,2.9128000000000003,93.1282
f6-f9,2.6085,2.3995,2.12375,2.616,2.43675
f10-f14,2.378,2.6188,3.2578000000000005,2.7536,2.752
f15-f19,3.7854,3.3840000000000003,4.2824,2.0174,3.3674
f20-f24,39.3318,51.8952,4.849400000000001,22.785000000000004,29.7156
all,10.394916666666663,86.48158333333335,5.433541666666667,6.783666666666666,27.273458333333327
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.597,1.068,1.55,1.821,1.55
f10-f14,1.0,1.012,1.788,1.788,1.788
f15-f19,1.727,2.195,2.232,1.0,2.074
f20-f24,7.039,1.672,1.0,1.477,1.767
all,1.951,2.184,1.639,1.788,1.788

scalelog_tail1_cap5.0_thr15.0_dual1_w10.0_tau0.3_pen5.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_15.0_catlossweight_10.0_cattau_0.3_catpenalty_5.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2846,355.2626,12.0142,2.7854000000000005,93.0868
f6-f9,1.3994,1.0754,1.3442,1.8398,1.4146
f10-f14,1.2778,1.5399999999999998,2.2764,2.6104,1.9262
f15-f19,2.8578,2.6834,4.3008,2.004,2.9614
f20-f24,9.665,30.6424,1.3752,2.156,10.9596
all,3.5846,81.4562,4.3836,2.2974,22.9302
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.422
f6-f9,1.161,1.062,1.274,1.504,1.137
f10-f14,1.0,1.0,1.052,1.788,1.002
f15-f19,1.727,2.195,2.232,1.0,2.074
f20-f24,1.607,1.678,1.0,1.477,1.607
all,1.542,1.672,1.274,1.736,1.55
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4162000000000003,400.1688,12.8276,2.7852,98.6152
f6-f9,1.2128,1.0546,1.3832,1.9678,1.3951999999999998
f10-f14,1.4736000000000002,1.8686,2.3672,2.4514,2.0292
f15-f19,8.405,2.8482000000000003,4.4806,2.0604,4.538200000000001
f20-f24,22.385,46.336,2.0728,2.454,18.0192
all,7.450200000000001,92.3968,4.681600000000001,2.3608,26.2272
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.736,1.137
f10-f14,1.0,1.0,1.052,1.788,1.012
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.542,1.684,1.274,1.513,1.55
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2498,355.2334,11.9758,3.1780000000000004,93.1594
f6-f9,1.40525,1.60425,1.71775,2.36475,1.773
f10-f14,2.717,4.018400000000001,3.955,2.7696,3.365
f15-f19,3.326,3.3524000000000003,4.4312,2.0698,3.2948
f20-f24,32.400400000000005,57.9386,3.2304000000000004,14.628000000000004,27.049199999999995
all,8.711958333333333,87.88045833333337,5.201375,5.111916666666667,26.726416666666665
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.335
f6-f9,1.081,1.062,1.274,1.504,1.161
f10-f14,1.0,4.84,4.067,1.788,3.305
f15-f19,1.727,2.195,2.232,1.0,2.074
f20-f24,7.039,1.672,1.0,1.477,1.767
all,1.727,2.184,1.639,1.513,1.788

scalelog_tail1_cap5.0_thr15.0_dual1_w15.0_tau0.3_pen10.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_15.0_catlossweight_15.0_cattau_0.3_catpenalty_10.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,355.233,11.9786,2.7982000000000005,93.065
f6-f9,1.3026,1.0582,1.4096,1.8372,1.4018
f10-f14,1.4411999999999998,1.6055999999999997,2.3914,2.5358,1.9934
f15-f19,1.9028000000000005,2.7536,4.350199999999999,1.99,2.7492000000000005
f20-f24,12.8436,44.3076,1.6545999999999998,2.0268,15.208000000000002
all,4.0584,84.32239999999999,4.4796,2.2542,23.7788
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.335
f6-f9,1.081,1.062,1.274,1.736,1.137
f10-f14,1.0,1.0,1.052,1.788,1.012
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,2.703,1.684,1.0,1.477,1.639
all,1.542,1.672,1.274,1.513,1.55
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4162000000000003,400.1038,12.8302,2.7848,98.5938
f6-f9,1.2308,1.1076,1.3704,1.7698,1.3564
f10-f14,1.5482,1.7514000000000003,2.8136,2.4846,2.1466000000000003
f15-f19,2.2406,2.6690000000000005,4.474,1.9862,2.8254
f20-f24,16.555,42.2316,1.7254,2.2576,15.5902
all,4.7538,91.6912,4.683000000000001,2.2920000000000003,25.345
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.504,1.137
f10-f14,1.0,1.0,1.788,1.788,1.013
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.542,1.684,1.55,1.513,1.597
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2498,327.221,12.205000000000002,4.5572,86.5582
f6-f9,2.15025,1.962,2.42875,3.306,2.4617500000000003
f10-f14,2.378,2.9362,3.749800000000001,2.7652,2.9572000000000003
f15-f19,16.572000000000003,2.9484000000000004,4.741,2.2274,6.622199999999999
f20-f24,35.0848,52.987,3.8892,3.1582,23.7798
all,12.084333333333332,80.76295833333334,5.526666666666667,3.1985,25.393083333333333
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,4.014,2.638
f6-f9,1.597,1.068,1.274,1.736,1.274
f10-f14,1.0,3.305,4.067,1.788,1.788
f15-f19,2.074,2.195,2.232,1.0,2.096
f20-f24,2.703,1.684,1.0,1.477,1.672
all,1.951,2.096,1.639,1.736,1.788

scalelog_tail1_cap5.0_thr15.0_dual1_w15.0_tau0.3_pen15.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_15.0_catlossweight_15.0_cattau_0.3_catpenalty_15.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.3374,355.354,11.98,2.8122,93.1208
f6-f9,1.2899999999999998,1.126,1.4920000000000002,1.654,1.3904
f10-f14,1.538,1.9344,2.3928000000000003,2.4026,2.0672
f15-f19,1.8702,2.6904,4.369800000000001,2.015,2.7362
f20-f24,12.136,35.818400000000004,1.4348,1.9656,12.8386
all,3.9402,82.6454,4.4522,2.1914,23.3074
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.504,1.137
f10-f14,1.0,1.0,1.052,1.571,1.013
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.542,1.678,1.274,1.513,1.55
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4410000000000003,400.07880000000006,12.831,2.8458,98.616
f6-f9,1.2578,1.069,1.4330000000000005,1.8746000000000005,1.3927999999999998
f10-f14,1.4666,1.9102,3.0568,2.55,2.2496
f15-f19,1.7945999999999998,2.7648,4.409599999999999,2.0492,2.7294
f20-f24,11.8076,54.8026,1.7076,1.8188,17.1358
all,3.7196,94.1592,4.7338,2.2428,25.675
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.736,1.137
f10-f14,1.0,1.0,2.212,1.788,1.012
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.542,1.684,1.55,1.513,1.597
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2672,355.2852,12.0324,3.1666000000000003,93.188
f6-f9,1.90075,185.102,1.9185,3.3505000000000003,48.068250000000006
f10-f14,2.378,2.3514,2.823,2.7094,2.5652
f15-f19,15.296599999999998,3.2542,4.425,1.853,6.207
f20-f24,16.0556,57.499,2.6964,155.23459999999997,57.8714
all,7.816249999999999,118.01487500000002,4.898250000000001,34.509166666666665,41.309625
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.422
f6-f9,1.081,1.062,1.274,1.821,1.161
f10-f14,1.0,1.012,1.788,1.788,1.355
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,2.703,1.678,1.0,1.477,1.607
all,1.727,1.989,1.625,1.736,1.727

scalelog_tail1_cap5.0_thr15.0_dual1_w15.0_tau0.3_pen5.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_15.0_catlossweight_15.0_cattau_0.3_catpenalty_5.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.279,348.3798,11.9824,2.756,91.3494
f6-f9,1.3367999999999998,1.0754,1.3692000000000002,1.9682,1.4376000000000002
f10-f14,1.4276,1.7643999999999995,2.741,2.6238,2.1394
f15-f19,1.9936,2.6826,4.3182,2.008,2.7506
f20-f24,12.5268,36.5366,1.7648,2.5144,13.3358
all,4.0202,81.2966,4.563,2.391,23.0676
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.736,1.137
f10-f14,1.0,1.0,1.788,1.788,1.013
f15-f19,1.727,2.195,2.232,1.0,2.031
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.542,1.672,1.55,1.736,1.606
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.484,400.16100000000006,12.829000000000002,2.963,98.6716
f6-f9,1.2542000000000002,1.0532,1.41,1.8698000000000004,1.3938
f10-f14,1.6468,2.2624,2.528,2.2684,2.175
f15-f19,1.7714,2.7846,4.3916,2.0206000000000004,2.7178
f20-f24,23.1176,55.4148,2.682,1.8566,20.3778
all,6.1988,94.3834,4.833,2.2154,26.3848
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.504,1.137
f10-f14,1.0,1.012,1.42,1.28,1.013
f15-f19,1.727,2.195,2.232,1.0,1.989
f20-f24,2.703,1.672,1.0,1.477,1.607
all,1.542,1.684,1.55,1.504,1.597
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2498,348.2284,11.985,2.8134,91.3192
f6-f9,1.543,1.63275,2.406,3.2997500000000004,2.2205000000000004
f10-f14,2.378,3.0984,3.862000000000001,2.7458,3.021
f15-f19,10.8584,2.6314,4.2948,2.0174,4.9506
f20-f24,29.6772,51.3588,3.6064,21.125,26.4418
all,9.666208333333334,84.71316666666667,5.348541666666667,6.529458333333333,26.564374999999995
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.422
f6-f9,1.161,1.062,1.274,1.821,1.274
f10-f14,1.0,3.305,4.067,1.788,1.788
f15-f19,1.727,2.195,2.232,1.0,2.074
f20-f24,7.039,1.672,1.0,1.0,1.672
all,1.727,2.096,1.639,1.736,1.767

scalelog_tail1_cap5.0_thr15.0_dual1_w5.0_tau0.3_pen10.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_15.0_catlossweight_5.0_cattau_0.3_catpenalty_10.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.279,355.285,11.9808,2.756,93.0752
f6-f9,1.2274,1.1356,1.6684,1.9354,1.4913999999999998
f10-f14,1.7,2.4014,2.8218,2.6376,2.3902
f15-f19,15.496800000000002,2.6958,4.3446,2.0606,6.1496
f20-f24,13.8178,47.7304,2.6338,5.473999999999999,17.414
all,7.140600000000001,85.21280000000002,4.8158,3.016,25.0462
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.081,1.048,1.274,1.736,1.137
f10-f14,1.0,1.012,1.788,1.788,1.052
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,2.703,1.684,1.0,1.477,1.672
all,1.597,1.989,1.625,1.736,1.625
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4196,391.7192,12.8274,2.7696,96.8482
f6-f9,1.231,1.0736,1.4302,1.9294,1.4148
f10-f14,1.6670000000000005,1.8878,2.0942000000000003,2.6900000000000004,2.0722
f15-f19,12.9866,2.7544000000000004,4.409599999999999,2.3316000000000003,5.8446
f20-f24,18.0824,41.5382,2.353,2.1688,15.992
all,7.589599999999999,90.1652,4.6538,2.4046,25.715000000000003
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.736,1.137
f10-f14,1.0,1.0,1.052,1.788,1.013
f15-f19,1.727,2.195,2.232,1.0,2.074
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.597,1.684,1.274,1.513,1.597
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.3364000000000003,355.304,12.2876,4.1164000000000005,93.5114
f6-f9,1.82975,1.79325,2.45775,186.615,48.174
f10-f14,2.522,3.6352,3.9343999999999992,2.7662,3.2141999999999995
f15-f19,4.769,2.7422000000000004,4.2948,2.0698,3.469
f20-f24,40.5116,58.67999999999999,1323.8658,307.587,432.6612
all,10.750583333333331,87.87416666666667,280.4893333333334,97.04820833333332,119.040625
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,3.871,2.638
f6-f9,1.161,1.062,1.274,1.736,1.274
f10-f14,1.0,3.305,4.067,1.788,3.305
f15-f19,1.727,2.195,2.232,1.0,2.074
f20-f24,7.039,2.184,1.0,1.477,2.405
all,1.951,2.195,1.767,1.736,1.951

scalelog_tail1_cap5.0_thr15.0_dual1_w5.0_tau0.3_pen15.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_15.0_catlossweight_5.0_cattau_0.3_catpenalty_15.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.3908,355.3194,11.9808,2.8404000000000003,93.1328
f6-f9,1.2712,1.104,1.4138000000000002,1.7308,1.38
f10-f14,1.597,2.1926,3.0316,2.5696000000000003,2.348
f15-f19,15.5058,2.6508,4.295,2.1222,6.1434
f20-f24,15.114,44.9276,2.4626,2.3534,16.2144
all,7.422,84.5778,4.7712,2.348,24.779400000000003
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.048,1.274,1.504,1.137
f10-f14,1.0,1.012,2.212,1.788,1.014
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.597,1.684,1.625,1.513,1.607
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4162000000000003,400.1002,12.829,2.8199999999999994,98.6056
f6-f9,1.2128,1.0836,1.3468,1.8268,1.3702
f10-f14,1.5758,1.97,2.784,2.6678,2.258
f15-f19,23.0936,2.7276,4.425,2.3514,8.1934
f20-f24,14.5202,53.4908,150.0956,157.26799999999997,92.8228
all,8.709200000000001,93.9872,37.0646,33.9012,42.4344
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.62,1.137
f10-f14,1.0,1.0,1.788,1.788,1.013
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,2.703,1.684,1.0,1.477,1.672
all,1.597,1.684,1.55,1.513,1.606
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.3394,355.2704,15.7726,4.2746,94.4144
f6-f9,1.56175,1.79325,3.27025,3.6725,2.5747500000000003
f10-f14,1.8968,2.9288,3.7878,2.7704,2.8458
f15-f19,14.887800000000002,3.019,4.8402,2.3324000000000003,6.2696
f20-f24,40.3004,58.2804,149.171,8.670399999999999,64.10560000000001
all,12.640375,87.69441666666665,36.70579166666666,4.372041666666667,35.353166666666674
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,4.014,2.638
f6-f9,1.161,1.062,1.55,1.821,1.504
f10-f14,1.0,3.305,4.067,1.788,1.788
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,7.039,2.184,1.0,1.477,1.767
all,1.951,2.184,1.639,1.788,1.821

scalelog_tail1_cap5.0_thr15.0_dual1_w5.0_tau0.3_pen5.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_15.0_catlossweight_5.0_cattau_0.3_catpenalty_5.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,341.2158,11.9788,2.9932,89.60940000000001
f6-f9,1.218,1.104,1.2784,1.6872,1.3218
f10-f14,1.4390000000000005,2.0014,2.3452,2.4240000000000004,2.0524
f15-f19,19.8072,2.631,4.295,2.1222,7.214
f20-f24,10.876,38.4824,148.21919999999997,1.8596,49.8596
all,7.3638,80.25280000000001,34.971,2.2394000000000003,31.207
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.335
f6-f9,1.081,1.048,1.274,1.504,1.068
f10-f14,1.0,1.0,1.052,1.28,1.013
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,2.703,1.684,1.0,1.477,1.607
all,1.542,1.684,1.274,1.504,1.55
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4162000000000003,400.0628,12.828,2.9702,98.636
f6-f9,1.2662,1.1058,1.3286000000000002,1.761,1.3604
f10-f14,1.6340000000000003,1.8152,2.3322,2.2962,2.0084
f15-f19,21.962200000000003,2.633,4.5036000000000005,2.137,7.8616
f20-f24,11.563199999999998,46.6048,2.271,152.9692,55.4294
all,7.8454,92.334,4.6934,36.1902,34.182399999999994
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.274,1.504,1.068
f10-f14,1.0,1.0,1.052,1.28,1.012
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,1.607,1.672,1.0,1.477,1.607
all,1.597,1.672,1.274,1.504,1.55
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.311,355.4456,12.0058,3.1902000000000004,93.2382
f6-f9,1.6709999999999998,1.935,2.2452500000000004,186.71225,48.141000000000005
f10-f14,1.6646,3.4218,4.14,2.7602,2.9968000000000004
f15-f19,23.8028,2.8996000000000004,4.4768,2.3324000000000003,8.378
f20-f24,605.0374,497.4778,151.0124,20.877,318.60119999999995
all,132.11512500000003,179.33183333333332,36.1315,37.193666666666665,96.193125
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.068,1.55,1.821,1.504
f10-f14,1.0,3.305,4.067,1.788,1.788
f15-f19,2.074,2.195,2.232,1.0,2.096
f20-f24,7.039,2.184,1.0,1.0,1.672
all,1.727,2.195,1.767,1.513,1.788

scalelog_tail1_cap5.0_thr5.0_dual1_w10.0_tau0.3_pen10.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_5.0_catlossweight_10.0_cattau_0.3_catpenalty_10.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,355.233,11.981,3.1592,93.1558
f6-f9,1.2704,1.0408000000000002,1.245,1.2445999999999997,1.2
f10-f14,1.0276,1.1618,1.326,1.8516,1.3418
f15-f19,2.2916,2.7728,4.293200000000001,2.0204,2.8448
f20-f24,4.575,29.6218,148.031,2.024,46.0628
all,2.3252,81.17159999999998,34.7138,2.0940000000000003,30.076
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.422
f6-f9,1.0,1.048,1.205,1.201,1.065
f10-f14,1.0,1.0,1.002,1.013,1.0
f15-f19,1.542,2.195,2.232,1.0,1.819
f20-f24,1.607,1.672,1.0,1.0,1.477
all,1.455,1.606,1.052,1.28,1.274
RANDOM
Mean
Problem Group,2,3,5,10,all
f1-f5,2.4444000000000004,387.4252,12.8258,3.1052,95.143
f6-f9,1.2393999999999998,1.0416,1.2213999999999998,1.3458,1.2120000000000002
f10-f14,1.1183999999999998,1.3152,1.6816,1.8032,1.4726
f15-f19,7.756399999999999,2.6518,4.3868,1.9942,4.281000000000001
f20-f24,7.269799999999999,50.0386,1.7216,2.6948,15.173200000000003
all,4.0484,90.126,4.4158,2.2772,24.7002
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.161,1.062,1.137,1.201,1.068
f10-f14,1.0,1.0,1.014,1.013,1.0
f15-f19,1.542,2.145,2.232,1.0,1.727
f20-f24,1.607,1.672,1.0,1.0,1.477
all,1.457,1.606,1.052,1.28,1.28
LPO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.2498,320.1898,12.107,4.367800000000001,84.7286
f6-f9,2.79625,368.3795,1.612,1.69325,93.6205
f10-f14,1.9088,2.4904,3.2296,2.602,2.5578
f15-f19,17.7178,3.6862,4.7778,2.041,7.0556
f20-f24,163.8038,51.1774,442.2508,7.3024,166.1334
all,39.14941666666667,140.05154166666668,96.59475000000002,3.6807916666666665,69.86912499999998
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,4.014,2.638
f6-f9,1.081,1.062,1.274,1.201,1.137
f10-f14,1.0,1.012,1.788,1.355,1.014
f15-f19,2.074,2.195,2.232,1.0,2.074
f20-f24,2.703,1.672,1.0,1.0,1.607
all,1.607,1.989,1.55,1.355,1.606

scalelog_tail1_cap5.0_thr5.0_dual1_w10.0_tau0.3_pen15.0 -- res_tailpenalty_1_taillamcap_5.0_taillamthr_5.0_catlossweight_10.0_cattau_0.3_catpenalty_15.0_res_8_k_views_32
LIO
Mean
Problem Group,2,3,5,10,all
f1-f5,2.25,348.22439999999995,12.0096,3.2338,91.42940000000002
f6-f9,1.2048,1.0424,1.3367999999999998,1.4224,1.2516
f10-f14,1.0138,1.291,1.7768000000000002,2.0696,1.5378
f15-f19,1.6271999999999998,2.6486,4.312,1.9374,2.6314
f20-f24,11.8264,29.608600000000003,148.0482,1.8108,47.82340000000001
all,3.6834,79.7098,34.8366,2.1226,30.0884
Median
Problem Group,2,3,5,10,all
f1-f5,1.951,2.638,1.639,2.938,2.638
f6-f9,1.0,1.062,1.274,1.201,1.068
f10-f14,1.0,1.0,1.014,1.28,1.0
